zone;X;Y;time;idleDRTVehicles
4;439000.0;5717000.0;0.0;0
5;439000.0;5719000.0;0.0;0
6;439000.0;5721000.0;0.0;0
8;439000.0;5725000.0;0.0;0
601;479000.0;5751000.0;0.0;0
602;479000.0;5753000.0;0.0;0
603;479000.0;5755000.0;0.0;0
604;479000.0;5757000.0;0.0;0
605;479000.0;5759000.0;0.0;0
606;479000.0;5761000.0;0.0;0
607;479000.0;5763000.0;0.0;0
612;481000.0;5715000.0;0.0;0
613;481000.0;5717000.0;0.0;0
616;481000.0;5723000.0;0.0;0
617;481000.0;5725000.0;0.0;0
618;481000.0;5727000.0;0.0;0
619;481000.0;5729000.0;0.0;0
500;473000.0;5723000.0;0.0;0
501;473000.0;5725000.0;0.0;0
502;473000.0;5727000.0;0.0;0
503;473000.0;5729000.0;0.0;0
504;473000.0;5731000.0;0.0;0
505;473000.0;5733000.0;0.0;0
506;473000.0;5735000.0;0.0;0
507;473000.0;5737000.0;0.0;0
508;473000.0;5739000.0;0.0;0
630;481000.0;5751000.0;0.0;0
510;473000.0;5743000.0;0.0;0
631;481000.0;5753000.0;0.0;0
632;481000.0;5755000.0;0.0;0
511;473000.0;5745000.0;0.0;0
636;481000.0;5763000.0;0.0;0
637;481000.0;5765000.0;0.0;0
516;473000.0;5755000.0;0.0;0
518;473000.0;5759000.0;0.0;0
519;473000.0;5761000.0;0.0;0
642;483000.0;5717000.0;0.0;0
643;483000.0;5719000.0;0.0;0
523;475000.0;5711000.0;0.0;0
644;483000.0;5721000.0;0.0;0
524;475000.0;5713000.0;0.0;0
646;483000.0;5725000.0;0.0;0
405;465000.0;5765000.0;0.0;0
528;475000.0;5721000.0;0.0;0
408;467000.0;5713000.0;0.0;0
409;467000.0;5715000.0;0.0;0
530;475000.0;5725000.0;0.0;0
531;475000.0;5727000.0;0.0;0
410;467000.0;5717000.0;0.0;0
532;475000.0;5729000.0;0.0;0
411;467000.0;5719000.0;0.0;0
533;475000.0;5731000.0;0.0;0
412;467000.0;5721000.0;0.0;0
534;475000.0;5733000.0;0.0;0
414;467000.0;5725000.0;0.0;0
535;475000.0;5735000.0;0.0;0
536;475000.0;5737000.0;0.0;0
417;467000.0;5731000.0;0.0;0
418;467000.0;5733000.0;0.0;0
541;475000.0;5747000.0;0.0;0
300;459000.0;5729000.0;0.0;0
542;475000.0;5749000.0;0.0;0
543;475000.0;5751000.0;0.0;0
422;467000.0;5741000.0;0.0;0
301;459000.0;5731000.0;0.0;0
301;459000.0;5731000.0;25490.0;1
301;459000.0;5731000.0;26527.0;0
301;459000.0;5731000.0;27436.0;1
301;459000.0;5731000.0;27707.0;0
301;459000.0;5731000.0;29186.0;1
301;459000.0;5731000.0;29217.0;2
301;459000.0;5731000.0;30289.0;1
301;459000.0;5731000.0;30568.0;2
301;459000.0;5731000.0;30803.0;3
301;459000.0;5731000.0;30933.0;4
301;459000.0;5731000.0;31847.0;5
301;459000.0;5731000.0;33613.0;6
301;459000.0;5731000.0;52771.0;5
301;459000.0;5731000.0;55987.0;6
301;459000.0;5731000.0;56091.0;5
301;459000.0;5731000.0;56730.0;4
301;459000.0;5731000.0;56907.0;3
301;459000.0;5731000.0;57953.0;2
301;459000.0;5731000.0;59678.0;3
301;459000.0;5731000.0;61256.0;2
301;459000.0;5731000.0;86400.0;1
301;459000.0;5731000.0;86400.0;0
544;475000.0;5753000.0;0.0;0
423;467000.0;5743000.0;0.0;0
302;459000.0;5733000.0;0.0;0
302;459000.0;5733000.0;32225.0;1
302;459000.0;5733000.0;41162.0;0
302;459000.0;5733000.0;59320.0;1
302;459000.0;5733000.0;59998.0;2
302;459000.0;5733000.0;60505.0;1
302;459000.0;5733000.0;60659.0;2
302;459000.0;5733000.0;62119.0;1
302;459000.0;5733000.0;86400.0;0
424;467000.0;5745000.0;0.0;0
545;475000.0;5755000.0;0.0;0
303;459000.0;5735000.0;0.0;0
303;459000.0;5735000.0;26194.0;1
303;459000.0;5735000.0;26406.0;0
303;459000.0;5735000.0;26837.0;1
303;459000.0;5735000.0;27431.0;0
303;459000.0;5735000.0;27658.0;1
303;459000.0;5735000.0;27735.0;0
303;459000.0;5735000.0;28282.0;1
303;459000.0;5735000.0;28437.0;0
303;459000.0;5735000.0;28631.0;1
303;459000.0;5735000.0;28705.0;2
303;459000.0;5735000.0;28924.0;3
303;459000.0;5735000.0;29008.0;2
303;459000.0;5735000.0;29166.0;3
303;459000.0;5735000.0;29173.0;2
303;459000.0;5735000.0;30527.0;3
303;459000.0;5735000.0;30560.0;4
303;459000.0;5735000.0;31194.0;5
303;459000.0;5735000.0;31264.0;6
303;459000.0;5735000.0;32239.0;7
303;459000.0;5735000.0;32595.0;8
303;459000.0;5735000.0;32826.0;9
303;459000.0;5735000.0;32865.0;10
303;459000.0;5735000.0;33450.0;11
303;459000.0;5735000.0;33723.0;12
303;459000.0;5735000.0;35152.0;13
303;459000.0;5735000.0;36312.0;12
303;459000.0;5735000.0;37083.0;11
303;459000.0;5735000.0;37815.0;10
303;459000.0;5735000.0;46126.0;11
303;459000.0;5735000.0;47717.0;12
303;459000.0;5735000.0;50194.0;13
303;459000.0;5735000.0;51403.0;12
303;459000.0;5735000.0;51820.0;11
303;459000.0;5735000.0;52204.0;10
303;459000.0;5735000.0;52964.0;9
303;459000.0;5735000.0;53072.0;10
303;459000.0;5735000.0;53402.0;9
303;459000.0;5735000.0;53672.0;10
303;459000.0;5735000.0;53760.0;9
303;459000.0;5735000.0;54274.0;8
303;459000.0;5735000.0;54708.0;7
303;459000.0;5735000.0;54969.0;6
303;459000.0;5735000.0;55530.0;7
303;459000.0;5735000.0;55724.0;8
303;459000.0;5735000.0;56011.0;7
303;459000.0;5735000.0;56439.0;8
303;459000.0;5735000.0;56460.0;7
303;459000.0;5735000.0;56773.0;6
303;459000.0;5735000.0;56902.0;5
303;459000.0;5735000.0;57261.0;6
303;459000.0;5735000.0;57515.0;5
303;459000.0;5735000.0;57788.0;6
303;459000.0;5735000.0;58100.0;5
303;459000.0;5735000.0;58235.0;4
303;459000.0;5735000.0;58381.0;5
303;459000.0;5735000.0;58790.0;4
303;459000.0;5735000.0;59244.0;3
303;459000.0;5735000.0;59655.0;4
303;459000.0;5735000.0;59826.0;3
303;459000.0;5735000.0;60771.0;4
303;459000.0;5735000.0;60879.0;5
303;459000.0;5735000.0;61161.0;6
303;459000.0;5735000.0;61164.0;5
303;459000.0;5735000.0;61261.0;6
303;459000.0;5735000.0;61527.0;7
303;459000.0;5735000.0;61553.0;8
303;459000.0;5735000.0;61580.0;7
303;459000.0;5735000.0;62092.0;8
303;459000.0;5735000.0;62237.0;7
303;459000.0;5735000.0;62876.0;8
303;459000.0;5735000.0;62888.0;9
303;459000.0;5735000.0;63002.0;10
303;459000.0;5735000.0;63640.0;9
303;459000.0;5735000.0;64583.0;10
303;459000.0;5735000.0;64658.0;9
303;459000.0;5735000.0;68593.0;10
303;459000.0;5735000.0;71024.0;11
303;459000.0;5735000.0;72225.0;12
303;459000.0;5735000.0;86400.0;11
303;459000.0;5735000.0;86400.0;10
303;459000.0;5735000.0;86400.0;9
303;459000.0;5735000.0;86400.0;8
303;459000.0;5735000.0;86400.0;7
303;459000.0;5735000.0;86400.0;6
303;459000.0;5735000.0;86400.0;5
303;459000.0;5735000.0;86400.0;4
303;459000.0;5735000.0;86400.0;3
303;459000.0;5735000.0;86400.0;2
303;459000.0;5735000.0;86400.0;1
303;459000.0;5735000.0;86400.0;0
425;467000.0;5747000.0;0.0;0
546;475000.0;5757000.0;0.0;0
305;459000.0;5739000.0;0.0;0
547;475000.0;5759000.0;0.0;0
426;467000.0;5749000.0;0.0;0
548;475000.0;5761000.0;0.0;0
427;467000.0;5751000.0;0.0;0
306;459000.0;5741000.0;0.0;0
549;475000.0;5763000.0;0.0;0
429;467000.0;5755000.0;0.0;0
308;459000.0;5745000.0;0.0;0
309;459000.0;5747000.0;0.0;0
430;467000.0;5757000.0;0.0;0
310;459000.0;5749000.0;0.0;0
431;467000.0;5759000.0;0.0;0
552;477000.0;5711000.0;0.0;0
553;477000.0;5713000.0;0.0;0
554;477000.0;5715000.0;0.0;0
315;459000.0;5759000.0;0.0;0
557;477000.0;5721000.0;0.0;0
437;469000.0;5713000.0;0.0;0
558;477000.0;5723000.0;0.0;0
317;459000.0;5763000.0;0.0;0
438;469000.0;5715000.0;0.0;0
318;459000.0;5765000.0;0.0;0
440;469000.0;5719000.0;0.0;0
562;477000.0;5731000.0;0.0;0
441;469000.0;5721000.0;0.0;0
200;451000.0;5761000.0;0.0;0
442;469000.0;5723000.0;0.0;0
563;477000.0;5733000.0;0.0;0
201;451000.0;5763000.0;0.0;0
564;477000.0;5735000.0;0.0;0
443;469000.0;5725000.0;0.0;0
565;477000.0;5737000.0;0.0;0
323;461000.0;5717000.0;0.0;0
444;469000.0;5727000.0;0.0;0
202;451000.0;5765000.0;0.0;0
445;469000.0;5729000.0;0.0;0
446;469000.0;5731000.0;0.0;0
204;453000.0;5711000.0;0.0;0
325;461000.0;5721000.0;0.0;0
447;469000.0;5733000.0;0.0;0
205;453000.0;5713000.0;0.0;0
326;461000.0;5723000.0;0.0;0
327;461000.0;5725000.0;0.0;0
328;461000.0;5727000.0;0.0;0
329;461000.0;5729000.0;0.0;0
209;453000.0;5721000.0;0.0;0
570;477000.0;5747000.0;0.0;0
571;477000.0;5749000.0;0.0;0
330;461000.0;5731000.0;0.0;0
572;477000.0;5751000.0;0.0;0
573;477000.0;5753000.0;0.0;0
331;461000.0;5733000.0;0.0;0
210;453000.0;5723000.0;0.0;0
574;477000.0;5755000.0;0.0;0
454;469000.0;5747000.0;0.0;0
212;453000.0;5727000.0;0.0;0
575;477000.0;5757000.0;0.0;0
576;477000.0;5759000.0;0.0;0
334;461000.0;5739000.0;0.0;0
455;469000.0;5749000.0;0.0;0
213;453000.0;5729000.0;0.0;0
213;453000.0;5729000.0;22595.0;1
213;453000.0;5729000.0;23257.0;0
213;453000.0;5729000.0;27151.0;1
213;453000.0;5729000.0;27781.0;2
213;453000.0;5729000.0;27845.0;3
213;453000.0;5729000.0;28158.0;2
213;453000.0;5729000.0;28689.0;1
213;453000.0;5729000.0;29479.0;2
213;453000.0;5729000.0;29823.0;1
213;453000.0;5729000.0;29972.0;0
213;453000.0;5729000.0;31404.0;1
213;453000.0;5729000.0;32310.0;0
213;453000.0;5729000.0;52509.0;1
213;453000.0;5729000.0;53123.0;0
213;453000.0;5729000.0;56894.0;1
213;453000.0;5729000.0;57218.0;2
213;453000.0;5729000.0;58442.0;3
213;453000.0;5729000.0;58565.0;2
213;453000.0;5729000.0;59266.0;1
213;453000.0;5729000.0;59859.0;2
213;453000.0;5729000.0;59963.0;3
213;453000.0;5729000.0;60274.0;2
213;453000.0;5729000.0;61749.0;3
213;453000.0;5729000.0;61838.0;4
213;453000.0;5729000.0;62207.0;3
213;453000.0;5729000.0;62252.0;4
213;453000.0;5729000.0;62715.0;5
213;453000.0;5729000.0;62882.0;6
213;453000.0;5729000.0;62932.0;7
213;453000.0;5729000.0;63153.0;6
213;453000.0;5729000.0;63234.0;7
213;453000.0;5729000.0;63439.0;8
213;453000.0;5729000.0;63959.0;9
213;453000.0;5729000.0;64039.0;10
213;453000.0;5729000.0;64335.0;11
213;453000.0;5729000.0;64467.0;10
213;453000.0;5729000.0;64502.0;9
213;453000.0;5729000.0;64758.0;8
213;453000.0;5729000.0;65063.0;9
213;453000.0;5729000.0;65068.0;8
213;453000.0;5729000.0;65358.0;7
213;453000.0;5729000.0;65698.0;6
213;453000.0;5729000.0;65804.0;5
213;453000.0;5729000.0;65984.0;6
213;453000.0;5729000.0;66190.0;5
213;453000.0;5729000.0;66437.0;4
213;453000.0;5729000.0;86400.0;3
213;453000.0;5729000.0;86400.0;2
213;453000.0;5729000.0;86400.0;1
213;453000.0;5729000.0;86400.0;0
577;477000.0;5761000.0;0.0;0
456;469000.0;5751000.0;0.0;0
335;461000.0;5741000.0;0.0;0
214;453000.0;5731000.0;0.0;0
214;453000.0;5731000.0;1.0;1
214;453000.0;5731000.0;1.0;2
214;453000.0;5731000.0;1.0;3
214;453000.0;5731000.0;1.0;4
214;453000.0;5731000.0;1.0;5
214;453000.0;5731000.0;1.0;6
214;453000.0;5731000.0;1.0;7
214;453000.0;5731000.0;1.0;8
214;453000.0;5731000.0;1.0;9
214;453000.0;5731000.0;1.0;10
214;453000.0;5731000.0;1.0;11
214;453000.0;5731000.0;1.0;12
214;453000.0;5731000.0;1.0;13
214;453000.0;5731000.0;1.0;14
214;453000.0;5731000.0;1.0;15
214;453000.0;5731000.0;1.0;16
214;453000.0;5731000.0;1.0;17
214;453000.0;5731000.0;1.0;18
214;453000.0;5731000.0;1.0;19
214;453000.0;5731000.0;1.0;20
214;453000.0;5731000.0;1.0;21
214;453000.0;5731000.0;1.0;22
214;453000.0;5731000.0;1.0;23
214;453000.0;5731000.0;1.0;24
214;453000.0;5731000.0;1.0;25
214;453000.0;5731000.0;1.0;26
214;453000.0;5731000.0;1.0;27
214;453000.0;5731000.0;1.0;28
214;453000.0;5731000.0;1.0;29
214;453000.0;5731000.0;1.0;30
214;453000.0;5731000.0;1.0;31
214;453000.0;5731000.0;1.0;32
214;453000.0;5731000.0;1.0;33
214;453000.0;5731000.0;1.0;34
214;453000.0;5731000.0;1.0;35
214;453000.0;5731000.0;1.0;36
214;453000.0;5731000.0;1.0;37
214;453000.0;5731000.0;18976.0;36
214;453000.0;5731000.0;19086.0;35
214;453000.0;5731000.0;19328.0;34
214;453000.0;5731000.0;20027.0;33
214;453000.0;5731000.0;20076.0;32
214;453000.0;5731000.0;20543.0;31
214;453000.0;5731000.0;20627.0;30
214;453000.0;5731000.0;20948.0;29
214;453000.0;5731000.0;21085.0;28
214;453000.0;5731000.0;21761.0;27
214;453000.0;5731000.0;22164.0;26
214;453000.0;5731000.0;22246.0;25
214;453000.0;5731000.0;22440.0;24
214;453000.0;5731000.0;22547.0;23
214;453000.0;5731000.0;22707.0;22
214;453000.0;5731000.0;22813.0;23
214;453000.0;5731000.0;22935.0;22
214;453000.0;5731000.0;23171.0;21
214;453000.0;5731000.0;23365.0;22
214;453000.0;5731000.0;23520.0;21
214;453000.0;5731000.0;23567.0;20
214;453000.0;5731000.0;23568.0;21
214;453000.0;5731000.0;23755.0;22
214;453000.0;5731000.0;23832.0;21
214;453000.0;5731000.0;23984.0;20
214;453000.0;5731000.0;24124.0;19
214;453000.0;5731000.0;24373.0;18
214;453000.0;5731000.0;24428.0;17
214;453000.0;5731000.0;24668.0;16
214;453000.0;5731000.0;24720.0;15
214;453000.0;5731000.0;24781.0;14
214;453000.0;5731000.0;24864.0;13
214;453000.0;5731000.0;24909.0;14
214;453000.0;5731000.0;24947.0;13
214;453000.0;5731000.0;24996.0;14
214;453000.0;5731000.0;25154.0;13
214;453000.0;5731000.0;25278.0;12
214;453000.0;5731000.0;25342.0;11
214;453000.0;5731000.0;25567.0;10
214;453000.0;5731000.0;25610.0;9
214;453000.0;5731000.0;25660.0;8
214;453000.0;5731000.0;25793.0;7
214;453000.0;5731000.0;25862.0;6
214;453000.0;5731000.0;25965.0;7
214;453000.0;5731000.0;25990.0;6
214;453000.0;5731000.0;26071.0;5
214;453000.0;5731000.0;26196.0;4
214;453000.0;5731000.0;26674.0;3
214;453000.0;5731000.0;26879.0;2
214;453000.0;5731000.0;26977.0;1
214;453000.0;5731000.0;27200.0;0
214;453000.0;5731000.0;27483.0;1
214;453000.0;5731000.0;27602.0;0
214;453000.0;5731000.0;28271.0;1
214;453000.0;5731000.0;28437.0;0
214;453000.0;5731000.0;28817.0;1
214;453000.0;5731000.0;29150.0;0
214;453000.0;5731000.0;30172.0;1
214;453000.0;5731000.0;30211.0;0
214;453000.0;5731000.0;30394.0;1
214;453000.0;5731000.0;30886.0;2
214;453000.0;5731000.0;31077.0;1
214;453000.0;5731000.0;31780.0;2
214;453000.0;5731000.0;31948.0;1
214;453000.0;5731000.0;32063.0;2
214;453000.0;5731000.0;32108.0;1
214;453000.0;5731000.0;32393.0;0
214;453000.0;5731000.0;36507.0;1
214;453000.0;5731000.0;36559.0;0
214;453000.0;5731000.0;40545.0;1
214;453000.0;5731000.0;40745.0;0
214;453000.0;5731000.0;41861.0;1
214;453000.0;5731000.0;42642.0;2
214;453000.0;5731000.0;42770.0;3
214;453000.0;5731000.0;42886.0;2
214;453000.0;5731000.0;43126.0;3
214;453000.0;5731000.0;43132.0;2
214;453000.0;5731000.0;43441.0;1
214;453000.0;5731000.0;43478.0;2
214;453000.0;5731000.0;43721.0;1
214;453000.0;5731000.0;43786.0;0
214;453000.0;5731000.0;45355.0;1
214;453000.0;5731000.0;45606.0;2
214;453000.0;5731000.0;46004.0;3
214;453000.0;5731000.0;46405.0;4
214;453000.0;5731000.0;46639.0;5
214;453000.0;5731000.0;47263.0;6
214;453000.0;5731000.0;47516.0;7
214;453000.0;5731000.0;48131.0;8
214;453000.0;5731000.0;48233.0;9
214;453000.0;5731000.0;48811.0;10
214;453000.0;5731000.0;49002.0;11
214;453000.0;5731000.0;49456.0;12
214;453000.0;5731000.0;49617.0;11
214;453000.0;5731000.0;49724.0;12
214;453000.0;5731000.0;50895.0;13
214;453000.0;5731000.0;51059.0;14
214;453000.0;5731000.0;51469.0;13
214;453000.0;5731000.0;51824.0;12
214;453000.0;5731000.0;51888.0;11
214;453000.0;5731000.0;52407.0;12
214;453000.0;5731000.0;52577.0;13
214;453000.0;5731000.0;52630.0;14
214;453000.0;5731000.0;53264.0;13
214;453000.0;5731000.0;53392.0;14
214;453000.0;5731000.0;53482.0;15
214;453000.0;5731000.0;54192.0;16
214;453000.0;5731000.0;54528.0;15
214;453000.0;5731000.0;54968.0;14
