time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_drt	arrivals_drt	stuck_drt	en-route_drt	departures_walk	arrivals_walk	stuck_walk	en-route_walk
03:35:00	12900	0	0	0	0	0	0	0	0	0	0	0	0
03:40:00	13200	0	0	0	0	0	0	0	0	0	0	0	0
03:45:00	13500	0	0	0	0	0	0	0	0	0	0	0	0
03:50:00	13800	0	0	0	0	0	0	0	0	0	0	0	0
03:55:00	14100	0	0	0	0	0	0	0	0	0	0	0	0
04:00:00	14400	0	0	0	0	0	0	0	0	0	0	0	0
04:05:00	14700	0	0	0	0	0	0	0	0	0	0	0	0
04:10:00	15000	0	0	0	0	0	0	0	0	0	0	0	0
04:15:00	15300	0	0	0	0	0	0	0	0	0	0	0	0
04:20:00	15600	0	0	0	0	0	0	0	0	0	0	0	0
04:25:00	15900	0	0	0	0	0	0	0	0	0	0	0	0
04:30:00	16200	0	0	0	0	0	0	0	0	0	0	0	0
04:35:00	16500	0	0	0	0	0	0	0	0	0	0	0	0
04:40:00	16800	0	0	0	0	0	0	0	0	0	0	0	0
04:45:00	17100	0	0	0	0	0	0	0	0	0	0	0	0
04:50:00	17400	0	0	0	0	0	0	0	0	0	0	0	0
04:55:00	17700	0	0	0	0	0	0	0	0	0	0	0	0
05:00:00	18000	23	8	0	15	8	0	0	8	15	8	0	7
05:05:00	18300	36	20	0	31	18	1	0	25	18	19	0	6
05:10:00	18600	73	33	0	71	33	0	0	58	40	33	0	13
05:15:00	18900	77	44	0	104	39	3	0	94	38	41	0	10
05:20:00	19200	60	35	0	129	24	10	0	108	36	25	0	21
05:25:00	19500	85	77	0	137	34	20	0	122	51	57	0	15
05:30:00	19800	84	79	0	142	29	24	0	127	55	55	0	15
05:35:00	20100	96	94	0	144	33	33	0	127	63	61	0	17
05:40:00	20400	115	108	0	151	39	33	0	133	76	75	0	18
05:45:00	20700	80	73	0	158	23	25	0	131	57	48	0	27
05:50:00	21000	126	111	0	173	50	32	0	149	76	79	0	24
05:55:00	21300	103	96	0	180	30	33	0	146	73	63	0	34
06:00:00	21600	124	112	0	192	44	34	0	156	80	78	0	36
06:05:00	21900	130	113	0	209	48	35	0	169	82	78	0	40
06:10:00	22200	132	119	0	222	42	36	0	175	90	83	0	47
06:15:00	22500	156	125	0	253	62	34	0	203	94	91	0	50
06:20:00	22800	178	142	0	289	63	40	0	226	115	102	0	63
06:25:00	23100	188	150	0	327	72	39	0	259	116	111	0	68
06:30:00	23400	247	197	0	377	98	53	0	304	149	144	0	73
06:35:00	23700	291	201	0	467	107	47	0	364	184	154	0	103
06:40:00	24000	331	235	0	563	134	49	0	449	197	186	0	114
06:45:00	24300	328	262	0	629	132	73	0	508	196	189	0	121
06:50:00	24600	324	261	0	692	118	73	0	553	206	188	0	139
06:55:00	24900	340	294	0	738	128	90	0	591	212	204	0	147
07:00:00	25200	358	337	0	759	127	117	0	601	231	220	0	158
07:05:00	25500	361	345	0	775	114	120	0	595	247	225	0	180
07:10:00	25800	436	413	0	798	141	138	0	598	295	275	0	200
07:15:00	26100	380	376	0	802	146	110	0	634	234	266	0	168
07:20:00	26400	375	358	0	819	119	121	0	632	256	237	0	187
07:25:00	26700	377	374	0	822	130	126	0	636	247	248	0	186
07:30:00	27000	379	376	0	825	125	119	0	642	254	257	0	183
07:35:00	27300	363	380	0	808	119	140	0	621	244	240	0	187
07:40:00	27600	373	376	0	805	121	122	0	620	252	254	0	185
07:45:00	27900	375	380	0	800	120	133	0	607	255	247	0	193
07:50:00	28200	381	401	0	780	132	138	0	601	249	263	0	179
07:55:00	28500	311	350	0	741	91	119	0	573	220	231	0	168
08:00:00	28800	315	338	0	718	101	120	0	554	214	218	0	164
08:05:00	29100	315	337	0	696	98	119	0	533	217	218	0	163
08:10:00	29400	316	324	0	688	96	122	0	507	220	202	0	181
08:15:00	29700	325	349	0	664	110	114	0	503	215	235	0	161
08:20:00	30000	251	306	0	609	84	102	0	485	167	204	0	124
08:25:00	30300	261	288	0	582	69	113	0	441	192	175	0	141
08:30:00	30600	233	280	0	535	70	107	0	404	163	173	0	131
08:35:00	30900	184	240	0	479	45	97	0	352	139	143	0	127
08:40:00	31200	186	248	0	417	54	92	0	314	132	156	0	103
08:45:00	31500	177	241	0	353	43	93	0	264	134	148	0	89
08:50:00	31800	150	185	0	318	42	71	0	235	108	114	0	83
08:55:00	32100	129	155	0	292	42	53	0	224	87	102	0	68
09:00:00	32400	120	144	0	268	33	53	0	204	87	91	0	64
09:05:00	32700	106	140	0	234	26	51	0	179	80	89	0	55
09:10:00	33000	116	131	0	219	38	44	0	173	78	87	0	46
09:15:00	33300	118	144	0	193	35	54	0	154	83	90	0	39
09:20:00	33600	84	89	0	188	22	34	0	142	62	55	0	46
09:25:00	33900	86	97	0	177	31	29	0	144	55	68	0	33
09:30:00	34200	80	95	0	162	24	33	0	135	56	62	0	27
09:35:00	34500	99	101	0	160	31	34	0	132	68	67	0	28
09:40:00	34800	93	99	0	154	32	34	0	130	61	65	0	24
09:45:00	35100	91	86	0	159	27	28	0	129	64	58	0	30
09:50:00	35400	91	95	0	155	31	31	0	129	60	64	0	26
09:55:00	35700	100	95	0	160	35	31	0	133	65	64	0	27
10:00:00	36000	99	97	0	162	33	29	0	137	66	68	0	25
10:05:00	36300	88	85	0	165	37	24	0	150	51	61	0	15
10:10:00	36600	91	91	0	165	26	33	0	143	65	58	0	22
10:15:00	36900	93	94	0	164	30	30	0	143	63	64	0	21
10:20:00	37200	120	111	0	173	46	36	0	153	74	75	0	20
10:25:00	37500	91	89	0	175	26	31	0	148	65	58	0	27
10:30:00	37800	98	101	0	172	34	35	0	147	64	66	0	25
10:35:00	38100	96	101	0	167	33	31	0	149	63	70	0	18
10:40:00	38400	113	99	0	181	38	31	0	156	75	68	0	25
10:45:00	38700	101	105	0	177	34	36	0	154	67	69	0	23
10:50:00	39000	95	100	0	172	34	32	0	156	61	68	0	16
10:55:00	39300	111	102	0	181	35	35	0	156	76	67	0	25
11:00:00	39600	116	108	0	189	38	34	0	160	78	74	0	29
11:05:00	39900	122	128	0	183	46	40	0	166	76	88	0	17
11:10:00	40200	117	110	0	190	38	39	0	165	79	71	0	25
11:15:00	40500	120	114	0	196	45	33	0	177	75	81	0	19
11:20:00	40800	118	102	0	212	40	31	0	186	78	71	0	26
11:25:00	41100	125	125	0	212	41	43	0	184	84	82	0	28
11:30:00	41400	129	126	0	215	46	41	0	189	83	85	0	26
11:35:00	41700	100	117	0	198	30	41	0	178	70	76	0	20
11:40:00	42000	93	100	0	191	27	36	0	169	66	64	0	22
11:45:00	42300	108	120	0	179	33	45	0	157	75	75	0	22
11:50:00	42600	104	124	0	159	31	46	0	142	73	78	0	17
11:55:00	42900	98	102	0	155	28	38	0	132	70	64	0	23
12:00:00	43200	90	94	0	151	27	32	0	127	63	62	0	24
12:05:00	43500	121	101	0	171	42	28	0	141	79	73	0	30
12:10:00	43800	115	99	0	187	48	28	0	161	67	71	0	26
12:15:00	44100	109	106	0	190	39	32	0	168	70	74	0	22
12:20:00	44400	90	89	0	191	32	29	0	171	58	60	0	20
12:25:00	44700	128	118	0	201	44	38	0	177	84	80	0	24
12:30:00	45000	74	98	0	177	21	39	0	159	53	59	0	18
12:35:00	45300	77	104	0	150	14	48	0	125	63	56	0	25
12:40:00	45600	67	105	0	112	16	38	0	103	51	67	0	9
12:45:00	45900	70	90	0	92	15	40	0	78	55	50	0	14
12:50:00	46200	50	58	0	84	14	21	0	71	36	37	0	13
12:55:00	46500	81	88	0	77	22	33	0	60	59	55	0	17
13:00:00	46800	68	62	0	83	27	17	0	70	41	45	0	13
13:05:00	47100	52	51	0	84	20	14	0	76	32	37	0	8
13:10:00	47400	54	47	0	91	19	13	0	82	35	34	0	9
13:15:00	47700	51	57	0	85	16	24	0	74	35	33	0	11
13:20:00	48000	49	59	0	75	12	22	0	64	37	37	0	11
13:25:00	48300	69	64	0	80	22	21	0	65	47	43	0	15
13:30:00	48600	64	55	0	89	24	15	0	74	40	40	0	15
13:35:00	48900	61	60	0	90	19	21	0	72	42	39	0	18
13:40:00	49200	64	58	0	96	27	15	0	84	37	43	0	12
13:45:00	49500	60	58	0	98	20	19	0	85	40	39	0	13
13:50:00	49800	67	61	0	104	23	19	0	89	44	42	0	15
13:55:00	50100	75	77	0	102	25	26	0	88	50	51	0	14
14:00:00	50400	66	63	0	105	21	22	0	87	45	41	0	18
14:05:00	50700	97	77	0	125	35	22	0	100	62	55	0	25
14:10:00	51000	101	78	0	148	37	19	0	118	64	59	0	30
14:15:00	51300	128	99	0	177	50	25	0	143	78	74	0	34
14:20:00	51600	104	82	0	199	37	24	0	156	67	58	0	43
14:25:00	51900	126	106	0	219	46	30	0	172	80	76	0	47
14:30:00	52200	164	124	0	259	61	34	0	199	103	90	0	60
14:35:00	52500	181	144	0	296	69	38	0	230	112	106	0	66
14:40:00	52800	184	160	0	320	67	43	0	254	117	117	0	66
14:45:00	53100	237	174	0	383	86	52	0	288	151	122	0	95
14:50:00	53400	255	203	0	435	104	48	0	344	151	155	0	91
14:55:00	53700	267	218	0	484	106	59	0	391	161	159	0	93
15:00:00	54000	245	220	0	509	88	69	0	410	157	151	0	99
15:05:00	54300	280	251	0	538	95	81	0	424	185	170	0	114
15:10:00	54600	276	245	0	569	92	76	0	440	184	169	0	129
15:15:00	54900	355	301	0	623	132	92	0	480	223	209	0	143
15:20:00	55200	350	325	0	648	112	113	0	479	238	212	0	169
15:25:00	55500	353	308	0	693	138	83	0	534	215	225	0	159
15:30:00	55800	329	309	0	713	121	90	0	565	208	219	0	148
15:35:00	56100	346	325	0	734	117	100	0	582	229	225	0	152
15:40:00	56400	355	342	0	747	121	123	0	580	234	219	0	167
15:45:00	56700	354	354	0	747	112	127	0	565	242	227	0	182
15:50:00	57000	367	382	0	732	121	132	0	554	246	250	0	178
15:55:00	57300	359	369	0	722	120	122	0	552	239	247	0	170
16:00:00	57600	347	339	0	730	107	112	0	547	240	227	0	183
16:05:00	57900	380	358	0	752	140	109	0	578	240	249	0	174
16:10:00	58200	335	339	0	748	114	114	0	578	221	225	0	170
16:15:00	58500	340	332	0	756	114	105	0	587	226	227	0	169
16:20:00	58800	366	366	0	756	110	142	0	555	256	224	0	201
16:25:00	59100	359	375	0	740	125	119	0	561	234	256	0	179
16:30:00	59400	339	361	0	718	110	122	0	549	229	239	0	169
16:35:00	59700	295	325	0	688	92	120	0	521	203	205	0	167
16:40:00	60000	278	329	0	637	88	114	0	495	190	215	0	142
16:45:00	60300	292	306	0	623	88	111	0	472	204	195	0	151
16:50:00	60600	251	292	0	582	71	118	0	425	180	174	0	157
16:55:00	60900	251	307	0	526	80	108	0	397	171	199	0	129
17:00:00	61200	227	268	0	485	69	93	0	373	158	175	0	112
17:05:00	61500	212	262	0	435	53	109	0	317	159	153	0	118
17:10:00	61800	193	227	0	401	56	77	0	296	137	150	0	105
17:15:00	62100	185	220	0	366	59	77	0	278	126	143	0	88
17:20:00	62400	142	179	0	329	39	64	0	253	103	115	0	76
17:25:00	62700	163	186	0	306	51	72	0	232	112	114	0	74
17:30:00	63000	133	166	0	273	35	61	0	206	98	105	0	67
17:35:00	63300	131	160	0	244	40	55	0	191	91	105	0	53
17:40:00	63600	94	119	0	219	28	44	0	175	66	75	0	44
17:45:00	63900	91	116	0	194	18	50	0	143	73	66	0	51
17:50:00	64200	97	123	0	168	24	44	0	123	73	79	0	45
17:55:00	64500	118	121	0	165	42	38	0	127	76	83	0	38
18:00:00	64800	90	101	0	154	32	32	0	127	58	69	0	27
18:05:00	65100	85	82	0	157	25	30	0	122	60	52	0	35
18:10:00	65400	74	80	0	151	30	21	0	131	44	59	0	20
18:15:00	65700	94	95	0	150	28	35	0	124	66	60	0	26
18:20:00	66000	85	87	0	148	24	32	0	116	61	55	0	32
18:25:00	66300	84	103	0	129	27	37	0	106	57	66	0	23
18:30:00	66600	86	83	0	132	29	27	0	108	57	56	0	24
18:35:00	66900	72	75	0	129	20	28	0	100	52	47	0	29
18:40:00	67200	82	88	0	123	30	27	0	103	52	61	0	20
18:45:00	67500	59	67	0	115	19	24	0	98	40	43	0	17
18:50:00	67800	59	65	0	109	14	23	0	89	45	42	0	20
18:55:00	68100	67	70	0	106	20	28	0	81	47	42	0	25
19:00:00	68400	56	67	0	95	20	22	0	79	36	45	0	16
19:05:00	68700	47	48	0	94	15	17	0	77	32	31	0	17
19:10:00	69000	57	58	0	93	20	16	0	81	37	42	0	12
19:15:00	69300	45	47	0	91	15	19	0	77	30	28	0	14
19:20:00	69600	47	50	0	88	13	18	0	72	34	32	0	16
19:25:00	69900	45	53	0	80	15	17	0	70	30	36	0	10
19:30:00	70200	38	42	0	76	12	14	0	68	26	28	0	8
19:35:00	70500	43	45	0	74	11	18	0	61	32	27	0	13
19:40:00	70800	42	50	0	66	13	20	0	54	29	30	0	12
19:45:00	71100	33	36	0	63	9	11	0	52	24	25	0	11
19:50:00	71400	33	39	0	57	10	17	0	45	23	22	0	12
19:55:00	71700	34	38	0	53	11	11	0	45	23	27	0	8
20:00:00	72000	32	31	0	54	11	12	0	44	21	19	0	10
20:05:00	72300	23	29	0	48	8	7	0	45	15	22	0	3
20:10:00	72600	27	29	0	46	8	12	0	41	19	17	0	5
20:15:00	72900	31	29	0	48	9	12	0	38	22	17	0	10
20:20:00	73200	26	30	0	44	10	7	0	41	16	23	0	3
20:25:00	73500	23	21	0	46	8	7	0	42	15	14	0	4
20:30:00	73800	28	29	0	45	7	12	0	37	21	17	0	8
20:35:00	74100	24	25	0	44	8	8	0	37	16	17	0	7
20:40:00	74400	23	28	0	39	7	9	0	35	16	19	0	4
20:45:00	74700	27	28	0	38	9	10	0	34	18	18	0	4
20:50:00	75000	19	17	0	40	6	6	0	34	13	11	0	6
20:55:00	75300	23	21	0	42	9	6	0	37	14	15	0	5
21:00:00	75600	14	17	0	39	5	6	0	36	9	11	0	3
21:05:00	75900	14	22	0	31	2	10	0	28	12	12	0	3
21:10:00	76200	13	15	0	29	3	6	0	25	10	9	0	4
21:15:00	76500	18	23	0	24	3	11	0	17	15	12	0	7
21:20:00	76800	17	25	0	16	3	9	0	11	14	16	0	5
21:25:00	77100	18	11	0	23	10	0	0	21	8	11	0	2
21:30:00	77400	9	10	0	22	4	3	0	22	5	7	0	0
21:35:00	77700	8	9	0	21	1	6	0	17	7	3	0	4
21:40:00	78000	9	15	0	15	2	5	0	14	7	10	0	1
21:45:00	78300	9	9	0	15	2	4	0	12	7	5	0	3
21:50:00	78600	7	12	0	10	1	5	0	8	6	7	0	2
21:55:00	78900	12	11	0	11	3	5	0	6	9	6	0	5
22:00:00	79200	7	9	0	9	3	2	0	7	4	7	0	2
22:05:00	79500	6	5	0	10	3	1	0	9	3	4	0	1
22:10:00	79800	2	4	0	8	0	2	0	7	2	2	0	1
22:15:00	80100	3	3	0	8	1	1	0	7	2	2	0	1
22:20:00	80400	3	5	0	6	0	2	0	5	3	3	0	1
22:25:00	80700	5	6	0	5	2	2	0	5	3	4	0	0
22:30:00	81000	1	2	0	4	0	1	0	4	1	1	0	0
22:35:00	81300	3	6	0	1	0	3	0	1	3	3	0	0
22:40:00	81600	1	1	0	1	0	1	0	0	1	0	0	1
22:45:00	81900	0	1	0	0	0	0	0	0	0	1	0	0
22:50:00	82200	0	0	0	0	0	0	0	0	0	0	0	0
22:55:00	82500	0	0	0	0	0	0	0	0	0	0	0	0
23:00:00	82800	0	0	0	0	0	0	0	0	0	0	0	0
23:05:00	83100	0	0	0	0	0	0	0	0	0	0	0	0
23:10:00	83400	0	0	0	0	0	0	0	0	0	0	0	0
23:15:00	83700	0	0	0	0	0	0	0	0	0	0	0	0
23:20:00	84000	0	0	0	0	0	0	0	0	0	0	0	0
23:25:00	84300	0	0	0	0	0	0	0	0	0	0	0	0
23:30:00	84600	0	0	0	0	0	0	0	0	0	0	0	0
23:35:00	84900	0	0	0	0	0	0	0	0	0	0	0	0
23:40:00	85200	0	0	0	0	0	0	0	0	0	0	0	0
23:45:00	85500	0	0	0	0	0	0	0	0	0	0	0	0
23:50:00	85800	0	0	0	0	0	0	0	0	0	0	0	0
23:55:00	86100	0	0	0	0	0	0	0	0	0	0	0	0
24:00:00	86400	0	0	0	0	0	0	0	0	0	0	0	0
24:05:00	86700	0	0	0	0	0	0	0	0	0	0	0	0
