zone;X;Y;time;idleDRTVehicles
4;439000.0;5717000.0;0.0;0
5;439000.0;5719000.0;0.0;0
6;439000.0;5721000.0;0.0;0
8;439000.0;5725000.0;0.0;0
601;479000.0;5751000.0;0.0;0
602;479000.0;5753000.0;0.0;0
603;479000.0;5755000.0;0.0;0
604;479000.0;5757000.0;0.0;0
605;479000.0;5759000.0;0.0;0
606;479000.0;5761000.0;0.0;0
607;479000.0;5763000.0;0.0;0
612;481000.0;5715000.0;0.0;0
613;481000.0;5717000.0;0.0;0
616;481000.0;5723000.0;0.0;0
617;481000.0;5725000.0;0.0;0
618;481000.0;5727000.0;0.0;0
619;481000.0;5729000.0;0.0;0
500;473000.0;5723000.0;0.0;0
501;473000.0;5725000.0;0.0;0
502;473000.0;5727000.0;0.0;0
503;473000.0;5729000.0;0.0;0
504;473000.0;5731000.0;0.0;0
505;473000.0;5733000.0;0.0;0
506;473000.0;5735000.0;0.0;0
507;473000.0;5737000.0;0.0;0
508;473000.0;5739000.0;0.0;0
630;481000.0;5751000.0;0.0;0
510;473000.0;5743000.0;0.0;0
631;481000.0;5753000.0;0.0;0
632;481000.0;5755000.0;0.0;0
511;473000.0;5745000.0;0.0;0
636;481000.0;5763000.0;0.0;0
637;481000.0;5765000.0;0.0;0
516;473000.0;5755000.0;0.0;0
518;473000.0;5759000.0;0.0;0
519;473000.0;5761000.0;0.0;0
642;483000.0;5717000.0;0.0;0
643;483000.0;5719000.0;0.0;0
523;475000.0;5711000.0;0.0;0
644;483000.0;5721000.0;0.0;0
524;475000.0;5713000.0;0.0;0
646;483000.0;5725000.0;0.0;0
405;465000.0;5765000.0;0.0;0
528;475000.0;5721000.0;0.0;0
408;467000.0;5713000.0;0.0;0
409;467000.0;5715000.0;0.0;0
530;475000.0;5725000.0;0.0;0
531;475000.0;5727000.0;0.0;0
410;467000.0;5717000.0;0.0;0
532;475000.0;5729000.0;0.0;0
411;467000.0;5719000.0;0.0;0
533;475000.0;5731000.0;0.0;0
412;467000.0;5721000.0;0.0;0
534;475000.0;5733000.0;0.0;0
414;467000.0;5725000.0;0.0;0
535;475000.0;5735000.0;0.0;0
536;475000.0;5737000.0;0.0;0
417;467000.0;5731000.0;0.0;0
418;467000.0;5733000.0;0.0;0
541;475000.0;5747000.0;0.0;0
300;459000.0;5729000.0;0.0;0
542;475000.0;5749000.0;0.0;0
543;475000.0;5751000.0;0.0;0
422;467000.0;5741000.0;0.0;0
301;459000.0;5731000.0;0.0;0
301;459000.0;5731000.0;27486.0;1
301;459000.0;5731000.0;27796.0;0
301;459000.0;5731000.0;28960.0;1
301;459000.0;5731000.0;29439.0;2
301;459000.0;5731000.0;29912.0;3
301;459000.0;5731000.0;30556.0;4
301;459000.0;5731000.0;34009.0;5
301;459000.0;5731000.0;43920.0;4
301;459000.0;5731000.0;55870.0;5
301;459000.0;5731000.0;56542.0;4
301;459000.0;5731000.0;56907.0;3
301;459000.0;5731000.0;57987.0;2
301;459000.0;5731000.0;59452.0;3
301;459000.0;5731000.0;60763.0;2
301;459000.0;5731000.0;61256.0;1
301;459000.0;5731000.0;86400.0;0
544;475000.0;5753000.0;0.0;0
423;467000.0;5743000.0;0.0;0
302;459000.0;5733000.0;0.0;0
302;459000.0;5733000.0;26210.0;1
302;459000.0;5733000.0;26366.0;0
302;459000.0;5733000.0;28447.0;1
302;459000.0;5733000.0;29817.0;0
302;459000.0;5733000.0;32255.0;1
302;459000.0;5733000.0;52865.0;0
302;459000.0;5733000.0;59899.0;1
302;459000.0;5733000.0;62119.0;0
302;459000.0;5733000.0;66645.0;1
302;459000.0;5733000.0;86400.0;0
424;467000.0;5745000.0;0.0;0
545;475000.0;5755000.0;0.0;0
303;459000.0;5735000.0;0.0;0
303;459000.0;5735000.0;1.0;1
303;459000.0;5735000.0;1.0;2
303;459000.0;5735000.0;1.0;3
303;459000.0;5735000.0;18906.0;2
303;459000.0;5735000.0;20321.0;1
303;459000.0;5735000.0;21889.0;0
303;459000.0;5735000.0;22179.0;1
303;459000.0;5735000.0;22368.0;0
303;459000.0;5735000.0;26821.0;1
303;459000.0;5735000.0;26914.0;0
303;459000.0;5735000.0;26954.0;1
303;459000.0;5735000.0;27557.0;2
303;459000.0;5735000.0;27562.0;3
303;459000.0;5735000.0;27658.0;4
303;459000.0;5735000.0;27712.0;5
303;459000.0;5735000.0;27735.0;4
303;459000.0;5735000.0;27995.0;3
303;459000.0;5735000.0;28235.0;2
303;459000.0;5735000.0;28651.0;3
303;459000.0;5735000.0;28886.0;4
303;459000.0;5735000.0;28917.0;3
303;459000.0;5735000.0;29008.0;2
303;459000.0;5735000.0;29358.0;3
303;459000.0;5735000.0;29627.0;2
303;459000.0;5735000.0;30217.0;3
303;459000.0;5735000.0;30604.0;4
303;459000.0;5735000.0;30788.0;5
303;459000.0;5735000.0;30985.0;6
303;459000.0;5735000.0;31235.0;7
303;459000.0;5735000.0;31418.0;8
303;459000.0;5735000.0;32787.0;9
303;459000.0;5735000.0;32865.0;10
303;459000.0;5735000.0;32967.0;11
303;459000.0;5735000.0;34153.0;12
303;459000.0;5735000.0;34468.0;13
303;459000.0;5735000.0;34665.0;12
303;459000.0;5735000.0;35145.0;11
303;459000.0;5735000.0;47111.0;12
303;459000.0;5735000.0;50205.0;13
303;459000.0;5735000.0;51403.0;12
303;459000.0;5735000.0;51820.0;11
303;459000.0;5735000.0;52204.0;10
303;459000.0;5735000.0;52964.0;9
303;459000.0;5735000.0;53009.0;10
303;459000.0;5735000.0;53068.0;9
303;459000.0;5735000.0;53440.0;8
303;459000.0;5735000.0;53932.0;7
303;459000.0;5735000.0;54274.0;6
303;459000.0;5735000.0;55597.0;7
303;459000.0;5735000.0;55889.0;8
303;459000.0;5735000.0;56566.0;9
303;459000.0;5735000.0;56902.0;8
303;459000.0;5735000.0;57467.0;9
303;459000.0;5735000.0;57518.0;10
303;459000.0;5735000.0;57787.0;11
303;459000.0;5735000.0;58114.0;10
303;459000.0;5735000.0;58235.0;9
303;459000.0;5735000.0;58790.0;8
303;459000.0;5735000.0;59422.0;7
303;459000.0;5735000.0;59487.0;8
303;459000.0;5735000.0;59703.0;9
303;459000.0;5735000.0;59826.0;8
303;459000.0;5735000.0;61150.0;9
303;459000.0;5735000.0;61362.0;10
303;459000.0;5735000.0;61484.0;11
303;459000.0;5735000.0;61527.0;12
303;459000.0;5735000.0;61580.0;11
303;459000.0;5735000.0;62550.0;12
303;459000.0;5735000.0;62595.0;11
303;459000.0;5735000.0;63039.0;12
303;459000.0;5735000.0;63137.0;13
303;459000.0;5735000.0;63640.0;12
303;459000.0;5735000.0;64658.0;11
303;459000.0;5735000.0;64834.0;12
303;459000.0;5735000.0;68517.0;13
303;459000.0;5735000.0;71076.0;14
303;459000.0;5735000.0;72219.0;15
303;459000.0;5735000.0;86400.0;14
303;459000.0;5735000.0;86400.0;13
303;459000.0;5735000.0;86400.0;12
303;459000.0;5735000.0;86400.0;11
303;459000.0;5735000.0;86400.0;10
303;459000.0;5735000.0;86400.0;9
303;459000.0;5735000.0;86400.0;8
303;459000.0;5735000.0;86400.0;7
303;459000.0;5735000.0;86400.0;6
303;459000.0;5735000.0;86400.0;5
303;459000.0;5735000.0;86400.0;4
303;459000.0;5735000.0;86400.0;3
303;459000.0;5735000.0;86400.0;2
303;459000.0;5735000.0;86400.0;1
303;459000.0;5735000.0;86400.0;0
425;467000.0;5747000.0;0.0;0
546;475000.0;5757000.0;0.0;0
305;459000.0;5739000.0;0.0;0
547;475000.0;5759000.0;0.0;0
426;467000.0;5749000.0;0.0;0
548;475000.0;5761000.0;0.0;0
427;467000.0;5751000.0;0.0;0
306;459000.0;5741000.0;0.0;0
549;475000.0;5763000.0;0.0;0
429;467000.0;5755000.0;0.0;0
308;459000.0;5745000.0;0.0;0
309;459000.0;5747000.0;0.0;0
430;467000.0;5757000.0;0.0;0
310;459000.0;5749000.0;0.0;0
431;467000.0;5759000.0;0.0;0
552;477000.0;5711000.0;0.0;0
553;477000.0;5713000.0;0.0;0
554;477000.0;5715000.0;0.0;0
315;459000.0;5759000.0;0.0;0
557;477000.0;5721000.0;0.0;0
437;469000.0;5713000.0;0.0;0
558;477000.0;5723000.0;0.0;0
317;459000.0;5763000.0;0.0;0
438;469000.0;5715000.0;0.0;0
318;459000.0;5765000.0;0.0;0
440;469000.0;5719000.0;0.0;0
562;477000.0;5731000.0;0.0;0
441;469000.0;5721000.0;0.0;0
200;451000.0;5761000.0;0.0;0
442;469000.0;5723000.0;0.0;0
563;477000.0;5733000.0;0.0;0
201;451000.0;5763000.0;0.0;0
564;477000.0;5735000.0;0.0;0
443;469000.0;5725000.0;0.0;0
565;477000.0;5737000.0;0.0;0
323;461000.0;5717000.0;0.0;0
444;469000.0;5727000.0;0.0;0
202;451000.0;5765000.0;0.0;0
445;469000.0;5729000.0;0.0;0
446;469000.0;5731000.0;0.0;0
204;453000.0;5711000.0;0.0;0
325;461000.0;5721000.0;0.0;0
447;469000.0;5733000.0;0.0;0
205;453000.0;5713000.0;0.0;0
326;461000.0;5723000.0;0.0;0
327;461000.0;5725000.0;0.0;0
328;461000.0;5727000.0;0.0;0
329;461000.0;5729000.0;0.0;0
209;453000.0;5721000.0;0.0;0
570;477000.0;5747000.0;0.0;0
571;477000.0;5749000.0;0.0;0
330;461000.0;5731000.0;0.0;0
572;477000.0;5751000.0;0.0;0
573;477000.0;5753000.0;0.0;0
331;461000.0;5733000.0;0.0;0
210;453000.0;5723000.0;0.0;0
574;477000.0;5755000.0;0.0;0
454;469000.0;5747000.0;0.0;0
212;453000.0;5727000.0;0.0;0
575;477000.0;5757000.0;0.0;0
576;477000.0;5759000.0;0.0;0
334;461000.0;5739000.0;0.0;0
455;469000.0;5749000.0;0.0;0
213;453000.0;5729000.0;0.0;0
213;453000.0;5729000.0;23832.0;1
213;453000.0;5729000.0;25385.0;0
213;453000.0;5729000.0;26365.0;1
213;453000.0;5729000.0;26883.0;0
213;453000.0;5729000.0;27973.0;1
213;453000.0;5729000.0;28045.0;0
213;453000.0;5729000.0;31850.0;1
213;453000.0;5729000.0;32310.0;0
213;453000.0;5729000.0;33953.0;1
213;453000.0;5729000.0;35241.0;0
213;453000.0;5729000.0;55693.0;1
213;453000.0;5729000.0;55854.0;0
213;453000.0;5729000.0;57021.0;1
213;453000.0;5729000.0;57880.0;2
213;453000.0;5729000.0;58460.0;3
213;453000.0;5729000.0;58474.0;4
213;453000.0;5729000.0;58695.0;5
213;453000.0;5729000.0;58766.0;6
213;453000.0;5729000.0;59562.0;7
213;453000.0;5729000.0;60274.0;6
213;453000.0;5729000.0;60399.0;7
213;453000.0;5729000.0;61686.0;8
213;453000.0;5729000.0;61884.0;9
213;453000.0;5729000.0;61943.0;8
213;453000.0;5729000.0;61997.0;9
213;453000.0;5729000.0;62094.0;8
213;453000.0;5729000.0;62207.0;7
213;453000.0;5729000.0;62403.0;8
213;453000.0;5729000.0;62490.0;9
213;453000.0;5729000.0;63045.0;10
213;453000.0;5729000.0;63153.0;9
213;453000.0;5729000.0;63191.0;10
213;453000.0;5729000.0;63439.0;11
213;453000.0;5729000.0;63667.0;12
213;453000.0;5729000.0;63724.0;13
213;453000.0;5729000.0;64039.0;14
213;453000.0;5729000.0;64339.0;15
213;453000.0;5729000.0;64467.0;14
213;453000.0;5729000.0;64502.0;13
213;453000.0;5729000.0;64758.0;12
213;453000.0;5729000.0;65112.0;11
213;453000.0;5729000.0;65358.0;10
213;453000.0;5729000.0;65698.0;9
213;453000.0;5729000.0;65804.0;8
213;453000.0;5729000.0;65984.0;9
213;453000.0;5729000.0;66190.0;8
213;453000.0;5729000.0;66437.0;7
213;453000.0;5729000.0;66450.0;6
213;453000.0;5729000.0;66700.0;7
213;453000.0;5729000.0;66976.0;6
213;453000.0;5729000.0;68006.0;5
213;453000.0;5729000.0;68230.0;4
213;453000.0;5729000.0;86400.0;3
213;453000.0;5729000.0;86400.0;2
213;453000.0;5729000.0;86400.0;1
213;453000.0;5729000.0;86400.0;0
577;477000.0;5761000.0;0.0;0
456;469000.0;5751000.0;0.0;0
335;461000.0;5741000.0;0.0;0
214;453000.0;5731000.0;0.0;0
214;453000.0;5731000.0;1.0;1
214;453000.0;5731000.0;1.0;2
214;453000.0;5731000.0;1.0;3
214;453000.0;5731000.0;1.0;4
214;453000.0;5731000.0;1.0;5
214;453000.0;5731000.0;1.0;6
214;453000.0;5731000.0;1.0;7
214;453000.0;5731000.0;1.0;8
214;453000.0;5731000.0;1.0;9
214;453000.0;5731000.0;1.0;10
214;453000.0;5731000.0;1.0;11
214;453000.0;5731000.0;1.0;12
214;453000.0;5731000.0;1.0;13
214;453000.0;5731000.0;1.0;14
214;453000.0;5731000.0;1.0;15
214;453000.0;5731000.0;1.0;16
214;453000.0;5731000.0;1.0;17
214;453000.0;5731000.0;1.0;18
214;453000.0;5731000.0;1.0;19
214;453000.0;5731000.0;1.0;20
214;453000.0;5731000.0;1.0;21
214;453000.0;5731000.0;1.0;22
214;453000.0;5731000.0;1.0;23
214;453000.0;5731000.0;1.0;24
214;453000.0;5731000.0;1.0;25
214;453000.0;5731000.0;1.0;26
214;453000.0;5731000.0;1.0;27
214;453000.0;5731000.0;18976.0;26
214;453000.0;5731000.0;19086.0;25
214;453000.0;5731000.0;19233.0;24
214;453000.0;5731000.0;19243.0;23
214;453000.0;5731000.0;19481.0;22
214;453000.0;5731000.0;19846.0;21
214;453000.0;5731000.0;20027.0;20
214;453000.0;5731000.0;20076.0;19
214;453000.0;5731000.0;20356.0;18
214;453000.0;5731000.0;20388.0;17
214;453000.0;5731000.0;20627.0;16
214;453000.0;5731000.0;20948.0;15
214;453000.0;5731000.0;21085.0;14
214;453000.0;5731000.0;21614.0;13
214;453000.0;5731000.0;21782.0;12
214;453000.0;5731000.0;22070.0;11
214;453000.0;5731000.0;22440.0;10
214;453000.0;5731000.0;22707.0;9
214;453000.0;5731000.0;22736.0;8
214;453000.0;5731000.0;23141.0;9
214;453000.0;5731000.0;23257.0;8
214;453000.0;5731000.0;23520.0;7
214;453000.0;5731000.0;23533.0;6
214;453000.0;5731000.0;23579.0;5
214;453000.0;5731000.0;23677.0;4
214;453000.0;5731000.0;23851.0;3
214;453000.0;5731000.0;24341.0;2
214;453000.0;5731000.0;24577.0;1
214;453000.0;5731000.0;24781.0;0
214;453000.0;5731000.0;28051.0;1
214;453000.0;5731000.0;28232.0;0
214;453000.0;5731000.0;29649.0;1
214;453000.0;5731000.0;29679.0;0
214;453000.0;5731000.0;30429.0;1
214;453000.0;5731000.0;30967.0;2
214;453000.0;5731000.0;31091.0;1
214;453000.0;5731000.0;31228.0;2
214;453000.0;5731000.0;31450.0;1
214;453000.0;5731000.0;31521.0;0
214;453000.0;5731000.0;31892.0;1
214;453000.0;5731000.0;32191.0;0
214;453000.0;5731000.0;32226.0;1
214;453000.0;5731000.0;33034.0;0
214;453000.0;5731000.0;33188.0;1
214;453000.0;5731000.0;33382.0;0
214;453000.0;5731000.0;33653.0;1
214;453000.0;5731000.0;33693.0;0
214;453000.0;5731000.0;33860.0;1
214;453000.0;5731000.0;34029.0;0
214;453000.0;5731000.0;42207.0;1
214;453000.0;5731000.0;42353.0;0
214;453000.0;5731000.0;43651.0;1
214;453000.0;5731000.0;43749.0;0
214;453000.0;5731000.0;44013.0;1
214;453000.0;5731000.0;44417.0;0
214;453000.0;5731000.0;46261.0;1
214;453000.0;5731000.0;46430.0;2
214;453000.0;5731000.0;47088.0;3
214;453000.0;5731000.0;47563.0;4
214;453000.0;5731000.0;48236.0;5
214;453000.0;5731000.0;48956.0;6
214;453000.0;5731000.0;49569.0;7
214;453000.0;5731000.0;49617.0;6
214;453000.0;5731000.0;50491.0;7
214;453000.0;5731000.0;51026.0;8
214;453000.0;5731000.0;51455.0;9
214;453000.0;5731000.0;51469.0;8
214;453000.0;5731000.0;51571.0;9
214;453000.0;5731000.0;51573.0;10
214;453000.0;5731000.0;51824.0;9
214;453000.0;5731000.0;51888.0;8
214;453000.0;5731000.0;52006.0;9
214;453000.0;5731000.0;52416.0;8
214;453000.0;5731000.0;52441.0;9
214;453000.0;5731000.0;52529.0;10
214;453000.0;5731000.0;52577.0;11
214;453000.0;5731000.0;53123.0;10
214;453000.0;5731000.0;53264.0;9
214;453000.0;5731000.0;53335.0;10
214;453000.0;5731000.0;53620.0;11
214;453000.0;5731000.0;53661.0;12
214;453000.0;5731000.0;53749.0;11
214;453000.0;5731000.0;53826.0;12
214;453000.0;5731000.0;53969.0;11
214;453000.0;5731000.0;54203.0;12
214;453000.0;5731000.0;54241.0;13
214;453000.0;5731000.0;54340.0;14
214;453000.0;5731000.0;54350.0;13
214;453000.0;5731000.0;54443.0;12
214;453000.0;5731000.0;54968.0;11
214;453000.0;5731000.0;55056.0;10
214;453000.0;5731000.0;55334.0;9
214;453000.0;5731000.0;55395.0;8
214;453000.0;5731000.0;55559.0;7
214;453000.0;5731000.0;55617.0;8
214;453000.0;5731000.0;55652.0;7
214;453000.0;5731000.0;55668.0;6
214;453000.0;5731000.0;55744.0;7
214;453000.0;5731000.0;55949.0;6
214;453000.0;5731000.0;55985.0;7
214;453000.0;5731000.0;56105.0;8
214;453000.0;5731000.0;56208.0;7
214;453000.0;5731000.0;56361.0;8
214;453000.0;5731000.0;56508.0;7
214;453000.0;5731000.0;56510.0;8
214;453000.0;5731000.0;56760.0;7
214;453000.0;5731000.0;56812.0;8
214;453000.0;5731000.0;56976.0;9
214;453000.0;5731000.0;57091.0;8
214;453000.0;5731000.0;57161.0;9
214;453000.0;5731000.0;57276.0;8
214;453000.0;5731000.0;57317.0;9
214;453000.0;5731000.0;57375.0;8
214;453000.0;5731000.0;57425.0;7
214;453000.0;5731000.0;58067.0;8
