time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_drt	arrivals_drt	stuck_drt	en-route_drt	departures_walk	arrivals_walk	stuck_walk	en-route_walk
03:35:00	12900	0	0	0	0	0	0	0	0	0	0	0	0
03:40:00	13200	0	0	0	0	0	0	0	0	0	0	0	0
03:45:00	13500	0	0	0	0	0	0	0	0	0	0	0	0
03:50:00	13800	0	0	0	0	0	0	0	0	0	0	0	0
03:55:00	14100	0	0	0	0	0	0	0	0	0	0	0	0
04:00:00	14400	0	0	0	0	0	0	0	0	0	0	0	0
04:05:00	14700	0	0	0	0	0	0	0	0	0	0	0	0
04:10:00	15000	0	0	0	0	0	0	0	0	0	0	0	0
04:15:00	15300	0	0	0	0	0	0	0	0	0	0	0	0
04:20:00	15600	0	0	0	0	0	0	0	0	0	0	0	0
04:25:00	15900	0	0	0	0	0	0	0	0	0	0	0	0
04:30:00	16200	0	0	0	0	0	0	0	0	0	0	0	0
04:35:00	16500	0	0	0	0	0	0	0	0	0	0	0	0
04:40:00	16800	0	0	0	0	0	0	0	0	0	0	0	0
04:45:00	17100	0	0	0	0	0	0	0	0	0	0	0	0
04:50:00	17400	0	0	0	0	0	0	0	0	0	0	0	0
04:55:00	17700	0	0	0	0	0	0	0	0	0	0	0	0
05:00:00	18000	23	8	0	15	8	0	0	8	15	8	0	7
05:05:00	18300	36	20	0	31	18	1	0	25	18	19	0	6
05:10:00	18600	73	33	0	71	33	0	0	58	40	33	0	13
05:15:00	18900	77	44	0	104	39	3	0	94	38	41	0	10
05:20:00	19200	62	40	0	126	24	12	0	106	38	28	0	20
05:25:00	19500	90	84	0	132	34	25	0	115	56	59	0	17
05:30:00	19800	85	80	0	137	29	25	0	119	56	55	0	18
05:35:00	20100	95	96	0	136	33	32	0	120	62	64	0	16
05:40:00	20400	111	100	0	147	39	29	0	130	72	71	0	17
05:45:00	20700	79	70	0	156	23	24	0	129	56	46	0	27
05:50:00	21000	125	110	0	171	50	31	0	148	75	79	0	23
05:55:00	21300	100	85	0	186	30	30	0	148	70	55	0	38
06:00:00	21600	121	110	0	197	44	31	0	161	77	79	0	36
06:05:00	21900	127	108	0	216	48	32	0	177	79	76	0	39
06:10:00	22200	140	133	0	223	42	44	0	175	98	89	0	48
06:15:00	22500	160	134	1	248	62	38	1	198	98	96	0	50
06:20:00	22800	182	151	0	279	63	44	0	217	119	107	0	62
06:25:00	23100	191	153	0	317	72	42	0	247	119	111	0	70
06:30:00	23400	238	184	0	371	98	44	0	301	140	140	0	70
06:35:00	23700	289	191	0	469	107	45	0	363	182	146	0	106
06:40:00	24000	332	231	0	570	133	51	0	445	199	180	0	125
06:45:00	24300	326	270	0	626	133	69	0	509	193	201	0	117
06:50:00	24600	336	271	0	691	119	85	0	543	217	186	0	148
06:55:00	24900	348	315	0	724	127	99	0	571	221	216	0	153
07:00:00	25200	357	342	0	739	127	115	0	583	230	227	0	156
07:05:00	25500	362	347	0	754	115	120	0	578	247	227	0	176
07:10:00	25800	417	389	0	782	141	118	0	601	276	271	0	181
07:15:00	26100	388	376	0	794	144	121	0	624	244	255	0	170
07:20:00	26400	377	362	0	809	122	119	0	627	255	243	0	182
07:25:00	26700	385	390	0	804	128	135	0	620	257	255	0	184
07:30:00	27000	379	378	0	805	125	117	0	628	254	261	0	177
07:35:00	27300	353	354	0	804	124	127	0	625	229	227	0	179
07:40:00	27600	377	371	0	810	116	129	0	612	261	242	0	198
07:45:00	27900	371	395	0	786	122	131	0	603	249	264	0	183
07:50:00	28200	383	408	0	761	129	147	0	585	254	261	0	176
07:55:00	28500	318	353	0	726	89	125	0	549	229	228	0	177
08:00:00	28800	324	354	0	696	105	124	0	530	219	230	0	166
08:05:00	29100	324	345	0	675	101	122	0	509	223	223	0	166
08:10:00	29400	302	316	0	661	94	110	0	493	208	206	0	168
08:15:00	29700	340	360	0	641	116	122	0	487	224	238	0	154
08:20:00	30000	237	288	0	590	81	95	0	473	156	193	0	117
08:25:00	30300	257	282	0	565	67	116	0	424	190	166	0	141
08:30:00	30600	227	272	0	520	68	98	0	394	159	174	0	126
08:35:00	30900	190	262	0	448	45	107	0	332	145	155	0	116
08:40:00	31200	180	230	0	398	51	87	0	296	129	143	0	102
08:45:00	31500	167	217	0	348	42	83	0	255	125	134	0	93
08:50:00	31800	161	195	0	314	45	79	0	221	116	116	0	93
08:55:00	32100	137	178	0	273	42	58	0	205	95	120	0	68
09:00:00	32400	122	146	0	249	36	54	0	187	86	92	0	62
09:05:00	32700	99	124	0	224	23	45	0	165	76	79	0	59
09:10:00	33000	124	138	0	210	41	49	0	157	83	89	0	53
09:15:00	33300	103	122	0	191	35	42	0	150	68	80	0	41
09:20:00	33600	82	95	0	178	20	34	0	136	62	61	0	42
09:25:00	33900	91	104	0	165	30	35	0	131	61	69	0	34
09:30:00	34200	80	94	0	151	24	33	0	122	56	61	0	29
09:35:00	34500	90	86	0	155	31	25	0	128	59	61	0	27
09:40:00	34800	91	96	0	150	32	32	0	128	59	64	0	22
09:45:00	35100	91	87	0	154	27	28	0	127	64	59	0	27
09:50:00	35400	89	91	0	152	31	29	0	129	58	62	0	23
09:55:00	35700	99	92	0	159	35	30	0	134	64	62	0	25
10:00:00	36000	97	89	0	167	33	27	0	140	64	62	0	27
10:05:00	36300	95	98	0	164	37	31	0	146	58	67	0	18
10:10:00	36600	86	84	0	166	26	28	0	144	60	56	0	22
10:15:00	36900	97	100	0	163	30	34	0	140	67	66	0	23
10:20:00	37200	116	106	0	173	46	32	0	154	70	74	0	19
10:25:00	37500	98	101	0	170	26	38	0	142	72	63	0	28
10:30:00	37800	105	113	0	162	34	42	0	134	71	71	0	28
10:35:00	38100	86	87	0	161	33	21	0	146	53	66	0	15
10:40:00	38400	112	94	0	179	38	30	0	154	74	64	0	25
10:45:00	38700	100	100	0	179	34	35	0	153	66	65	0	26
10:50:00	39000	99	112	0	166	34	36	0	151	65	76	0	15
10:55:00	39300	115	109	0	172	35	39	0	147	80	70	0	25
11:00:00	39600	116	106	0	182	38	34	0	151	78	72	0	31
11:05:00	39900	111	109	0	184	46	29	0	168	65	80	0	16
11:10:00	40200	115	107	0	192	38	37	0	169	77	70	0	23
11:15:00	40500	122	116	0	198	45	35	0	179	77	81	0	19
11:20:00	40800	119	103	0	214	40	32	0	187	79	71	0	27
11:25:00	41100	126	127	0	213	41	44	0	184	85	83	0	29
11:30:00	41400	127	122	0	218	46	39	0	191	81	83	0	27
11:35:00	41700	104	120	0	202	30	45	0	176	74	75	0	26
11:40:00	42000	99	114	0	187	27	42	0	161	72	72	0	26
11:45:00	42300	106	119	0	174	33	43	0	151	73	76	0	23
11:50:00	42600	109	129	0	154	31	51	0	131	78	78	0	23
11:55:00	42900	95	109	0	140	28	35	0	124	67	74	0	16
12:00:00	43200	84	76	0	148	27	26	0	125	57	50	0	23
12:05:00	43500	117	92	0	173	42	24	0	143	75	68	0	30
12:10:00	43800	119	106	0	186	48	32	0	159	71	74	0	27
12:15:00	44100	106	102	0	190	39	29	0	169	67	73	0	21
12:20:00	44400	94	96	0	188	32	33	0	168	62	63	0	20
12:25:00	44700	128	115	0	201	44	38	0	174	84	77	0	27
12:30:00	45000	78	111	0	168	21	43	0	152	57	68	0	16
12:35:00	45300	66	88	0	146	14	37	0	129	52	51	0	17
12:40:00	45600	71	99	0	118	16	42	0	103	55	57	0	15
12:45:00	45900	73	100	0	91	15	43	0	75	58	57	0	16
12:50:00	46200	56	73	0	74	14	27	0	62	42	46	0	12
12:55:00	46500	72	73	0	73	22	24	0	60	50	49	0	13
13:00:00	46800	69	62	0	80	27	18	0	69	42	44	0	11
13:05:00	47100	48	45	0	83	20	10	0	79	28	35	0	4
13:10:00	47400	60	51	0	92	19	19	0	79	41	32	0	13
13:15:00	47700	47	57	0	82	16	20	0	75	31	37	0	7
13:20:00	48000	50	56	0	76	12	23	0	64	38	33	0	12
13:25:00	48300	70	68	0	78	22	22	0	64	48	46	0	14
13:30:00	48600	70	65	0	83	24	21	0	67	46	44	0	16
13:35:00	48900	54	49	0	88	19	14	0	72	35	35	0	16
13:40:00	49200	68	62	0	94	27	19	0	80	41	43	0	14
13:45:00	49500	56	53	0	97	20	15	0	85	36	38	0	12
13:50:00	49800	69	63	0	103	23	21	0	87	46	42	0	16
13:55:00	50100	72	69	0	106	25	23	0	89	47	46	0	17
14:00:00	50400	65	65	0	106	21	21	0	89	44	44	0	17
14:05:00	50700	98	80	0	124	35	23	0	101	63	57	0	23
14:10:00	51000	106	87	0	143	37	24	0	114	69	63	0	29
14:15:00	51300	123	90	0	176	50	20	0	144	73	70	0	32
14:20:00	51600	107	84	0	199	37	27	0	154	70	57	0	45
14:25:00	51900	125	109	0	215	46	29	0	171	79	80	0	44
14:30:00	52200	167	128	0	254	60	38	0	193	107	90	0	61
14:35:00	52500	180	143	0	291	70	37	0	226	110	106	0	65
14:40:00	52800	176	132	0	335	65	35	0	256	111	97	0	79
14:45:00	53100	243	196	0	382	89	56	0	289	154	140	0	93
14:50:00	53400	258	208	0	432	102	54	0	337	156	154	0	95
14:55:00	53700	270	230	0	472	107	60	0	384	163	170	0	88
15:00:00	54000	241	209	0	504	88	65	0	407	153	144	0	97
15:05:00	54300	280	240	0	544	94	82	0	419	186	158	0	125
15:10:00	54600	295	269	0	570	94	91	0	422	201	178	0	148
15:15:00	54900	353	313	0	610	130	95	0	457	223	218	0	153
15:20:00	55200	332	304	0	638	114	90	0	481	218	214	0	157
15:25:00	55500	356	320	0	674	136	94	0	523	220	226	0	151
15:30:00	55800	338	315	0	697	122	97	0	548	216	218	0	149
15:35:00	56100	362	335	0	724	116	114	0	550	246	221	0	174
15:40:00	56400	350	347	0	727	123	113	0	560	227	234	0	167
15:45:00	56700	339	336	0	730	116	109	0	567	223	227	0	163
15:50:00	57000	344	345	0	729	117	118	0	566	227	227	0	163
15:55:00	57300	370	378	0	721	119	129	0	556	251	249	0	165
16:00:00	57600	350	335	0	736	110	114	0	552	240	221	0	184
16:05:00	57900	396	387	0	745	136	128	0	560	260	259	0	185
16:10:00	58200	353	364	0	734	119	118	0	561	234	246	0	173
16:15:00	58500	342	348	0	728	117	113	0	565	225	235	0	163
16:20:00	58800	352	349	0	731	105	132	0	538	247	217	0	193
16:25:00	59100	366	391	0	706	125	128	0	535	241	263	0	171
16:30:00	59400	333	338	0	701	107	116	0	526	226	222	0	175
16:35:00	59700	297	335	0	663	99	116	0	509	198	219	0	154
16:40:00	60000	266	304	0	625	80	113	0	476	186	191	0	149
16:45:00	60300	288	300	0	613	90	104	0	462	198	196	0	151
16:50:00	60600	251	301	0	563	74	117	0	419	177	184	0	144
16:55:00	60900	257	300	0	520	77	115	0	381	180	185	0	139
17:00:00	61200	224	277	0	467	68	92	0	357	156	185	0	110
17:05:00	61500	205	266	0	406	54	101	0	310	151	165	0	96
17:10:00	61800	194	219	0	381	57	77	0	290	137	142	0	91
17:15:00	62100	185	212	0	354	58	75	0	273	127	137	0	81
17:20:00	62400	156	185	0	325	38	81	0	230	118	104	0	95
17:25:00	62700	143	181	0	287	49	55	0	224	94	126	0	63
17:30:00	63000	130	153	0	264	36	58	0	202	94	95	0	62
17:35:00	63300	125	150	0	239	40	50	0	192	85	100	0	47
17:40:00	63600	106	131	0	214	28	55	0	165	78	76	0	49
17:45:00	63900	96	134	0	176	18	55	0	128	78	79	0	48
17:50:00	64200	99	113	0	162	26	42	0	112	73	71	0	50
17:55:00	64500	109	108	0	163	41	31	0	122	68	77	0	41
18:00:00	64800	91	105	0	149	32	33	0	121	59	72	0	28
18:05:00	65100	79	76	0	152	25	24	0	122	54	52	0	30
18:10:00	65400	84	89	0	147	30	30	0	122	54	59	0	25
18:15:00	65700	94	91	0	150	29	33	0	118	65	58	0	32
18:20:00	66000	80	81	0	149	24	28	0	114	56	53	0	35
18:25:00	66300	76	89	0	136	27	29	0	112	49	60	0	24
18:30:00	66600	86	85	0	137	29	28	0	113	57	57	0	24
18:35:00	66900	77	87	0	127	20	33	0	100	57	54	0	27
18:40:00	67200	83	93	0	117	29	29	0	100	54	64	0	17
18:45:00	67500	63	70	0	110	19	28	0	91	44	42	0	19
18:50:00	67800	59	63	0	106	14	23	0	82	45	40	0	24
18:55:00	68100	59	63	0	102	20	20	0	82	39	43	0	20
19:00:00	68400	58	68	0	92	20	24	0	78	38	44	0	14
19:05:00	68700	51	54	0	89	15	21	0	72	36	33	0	17
19:10:00	69000	59	59	0	89	20	18	0	74	39	41	0	15
19:15:00	69300	40	44	0	85	15	14	0	75	25	30	0	10
19:20:00	69600	49	54	0	80	13	20	0	68	36	34	0	12
19:25:00	69900	46	51	0	75	15	18	0	65	31	33	0	10
19:30:00	70200	39	45	0	69	12	15	0	62	27	30	0	7
19:35:00	70500	42	38	0	73	11	17	0	56	31	21	0	17
19:40:00	70800	37	45	0	65	13	15	0	54	24	30	0	11
19:45:00	71100	37	42	0	60	9	15	0	48	28	27	0	12
19:50:00	71400	30	39	0	51	10	14	0	44	20	25	0	7
19:55:00	71700	30	26	0	55	11	7	0	48	19	19	0	7
20:00:00	72000	32	33	0	54	11	12	0	47	21	21	0	7
20:05:00	72300	26	29	0	51	8	10	0	45	18	19	0	6
20:10:00	72600	26	34	0	43	8	11	0	42	18	23	0	1
20:15:00	72900	30	25	0	48	9	11	0	40	21	14	0	8
20:20:00	73200	27	30	0	45	10	8	0	42	17	22	0	3
20:25:00	73500	29	31	0	43	8	13	0	37	21	18	0	6
20:30:00	73800	23	23	0	43	7	7	0	37	16	16	0	6
20:35:00	74100	26	27	0	42	8	10	0	35	18	17	0	7
20:40:00	74400	24	27	0	39	7	10	0	32	17	17	0	7
20:45:00	74700	25	28	0	36	9	8	0	33	16	20	0	3
20:50:00	75000	19	16	0	39	6	6	0	33	13	10	0	6
20:55:00	75300	26	27	0	38	9	9	0	33	17	18	0	5
21:00:00	75600	16	20	0	34	5	8	0	30	11	12	0	4
21:05:00	75900	12	18	0	28	2	8	0	24	10	10	0	4
21:10:00	76200	13	15	0	26	3	6	0	21	10	9	0	5
21:15:00	76500	16	19	0	23	3	9	0	15	13	10	0	8
21:20:00	76800	14	17	0	20	3	6	0	12	11	11	0	8
21:25:00	77100	22	20	0	22	10	4	0	18	12	16	0	4
21:30:00	77400	7	8	0	21	4	1	0	21	3	7	0	0
21:35:00	77700	5	4	0	22	1	3	0	19	4	1	0	3
21:40:00	78000	9	12	0	19	2	5	0	16	7	7	0	3
21:45:00	78300	11	13	0	17	2	6	0	12	9	7	0	5
21:50:00	78600	7	14	0	10	1	5	0	8	6	9	0	2
21:55:00	78900	12	13	0	9	3	5	0	6	9	8	0	3
22:00:00	79200	6	6	0	9	3	1	0	8	3	5	0	1
22:05:00	79500	7	6	0	10	3	2	0	9	4	4	0	1
22:10:00	79800	1	2	0	9	0	1	0	8	1	1	0	1
22:15:00	80100	5	6	0	8	1	3	0	6	4	3	0	2
22:20:00	80400	3	5	0	6	0	2	0	4	3	3	0	2
22:25:00	80700	5	7	0	4	2	2	0	4	3	5	0	0
22:30:00	81000	1	2	0	3	0	1	0	3	1	1	0	0
22:35:00	81300	2	4	0	1	0	2	0	1	2	2	0	0
22:40:00	81600	0	0	0	1	0	0	0	1	0	0	0	0
22:45:00	81900	1	2	0	0	0	1	0	0	1	1	0	0
22:50:00	82200	0	0	0	0	0	0	0	0	0	0	0	0
22:55:00	82500	0	0	0	0	0	0	0	0	0	0	0	0
23:00:00	82800	0	0	0	0	0	0	0	0	0	0	0	0
23:05:00	83100	0	0	0	0	0	0	0	0	0	0	0	0
23:10:00	83400	0	0	0	0	0	0	0	0	0	0	0	0
23:15:00	83700	0	0	0	0	0	0	0	0	0	0	0	0
23:20:00	84000	0	0	0	0	0	0	0	0	0	0	0	0
23:25:00	84300	0	0	0	0	0	0	0	0	0	0	0	0
23:30:00	84600	0	0	0	0	0	0	0	0	0	0	0	0
23:35:00	84900	0	0	0	0	0	0	0	0	0	0	0	0
23:40:00	85200	0	0	0	0	0	0	0	0	0	0	0	0
23:45:00	85500	0	0	0	0	0	0	0	0	0	0	0	0
23:50:00	85800	0	0	0	0	0	0	0	0	0	0	0	0
23:55:00	86100	0	0	0	0	0	0	0	0	0	0	0	0
24:00:00	86400	0	0	0	0	0	0	0	0	0	0	0	0
24:05:00	86700	0	0	0	0	0	0	0	0	0	0	0	0
